"","Chromosome","Position","Name"
"2262",12,15147932,"R:A-MEXP-192:RP11-556H10"
"2263",12,15268112,"R:A-MEXP-192:RP11-456L20"
"2264",12,15268119,"R:A-MEXP-192:RP11-456H20"
"2265",12,15916104,"R:A-MEXP-192:RP11-413P14"
"2266",12,15918496,"R:A-MEXP-192:RP11-380C1"
"2267",12,15942637,"R:A-MEXP-192:RP11-487M3"
"2268",12,16081092,"R:A-MEXP-192:RP11-309K4"
"2269",12,16084281,"R:A-MEXP-192:RP11-489N6"
"2270",12,20653417,"R:A-MEXP-192:RP11-517F17"
"2271",12,21129260,"R:A-MEXP-192:RP11-516F21"
"2272",12,21283412,"R:A-MEXP-192:RP11-491G1"
"2273",12,23481113,"R:A-MEXP-192:RP11-444N1"
"2274",12,23571485,"R:A-MEXP-192:RP11-449B20"
"2275",12,24404508,"R:A-MEXP-192:RP11-332G12"
"2276",12,26232457,"R:A-MEXP-192:RP11-521I18"
"2277",12,26249982,"R:A-MEXP-192:RP11-337E7"
"2278",12,26421067,"R:A-MEXP-192:RP11-513G19"
"2279",12,29312253,"R:A-MEXP-192:RP11-300L14"
"2280",12,29312292,"R:A-MEXP-192:RP11-431P20"
"2281",12,29331691,"R:A-MEXP-192:RP11-354L7"
"2282",12,29331737,"R:A-MEXP-192:RP11-447A20"
"2283",12,29344316,"R:A-MEXP-192:RP11-350D8"
"2284",12,29394796,"R:A-MEXP-192:RP11-483K1"
"2285",12,30585868,"R:A-MEXP-192:RP11-484L14"
"2286",12,30753835,"R:A-MEXP-192:RP11-519O6"
"2287",12,31547313,"R:A-MEXP-192:RP11-317E18"
"2288",12,31614868,"R:A-MEXP-192:RP11-300C5"
"2289",12,31873036,"R:A-MEXP-192:RP11-372M9"
"2290",12,32421208,"R:A-MEXP-192:RP11-319E21"
"2291",12,34316575,"R:A-MEXP-192:RP11-572I23"
"2292",12,34318876,"R:A-MEXP-192:RP11-349B8"
"2293",12,36336060,"R:A-MEXP-192:RP11-_SEQ_MOVED_322P13"
"2294",12,38270107,"R:A-MEXP-192:RP11-519E12"
"2295",12,38344091,"R:A-MEXP-192:RP11-553H9"
"2296",12,44435605,"R:A-MEXP-192:RP11-525K7"
"2297",12,44576442,"R:A-MEXP-192:RP11-493M20"
"2298",12,44739498,"R:A-MEXP-192:RP11-394C19"
"2299",12,44762612,"R:A-MEXP-192:RP11-356K18"
"2300",12,44765162,"R:A-MEXP-192:RP11-359A1"
"2301",12,44778759,"R:A-MEXP-192:RP11-536O14"
"2302",12,44842621,"R:A-MEXP-192:RP11-334E22"
"2303",12,44865553,"R:A-MEXP-192:RP11-322O17"
"2304",12,44962537,"R:A-MEXP-192:RP11-347M5"
"2305",12,46342360,"R:A-MEXP-192:RP11-299O19"
"2306",12,47612714,"R:A-MEXP-192:RP11-437F8"
"2307",12,47664572,"R:A-MEXP-192:RP11-437A15"
"2308",12,48041651,"R:A-MEXP-192:RP11-466D14"
"2309",12,48174846,"R:A-MEXP-192:RP11-442M20"
"2310",12,49624345,"R:A-MEXP-192:RP11-558D5"
"2311",12,51263620,"R:A-MEXP-192:RP11-441M5"
"2312",12,51263626,"R:A-MEXP-192:RP11-486B13"
"2313",12,52203605,"R:A-MEXP-192:RP11-456F11"
"2314",12,52292520,"R:A-MEXP-192:RP11-462C10"
"2315",12,52298508,"R:A-MEXP-192:RP11-524J21"
"2316",12,52689011,"R:A-MEXP-192:RP11-541P12"
"2317",12,52843912,"R:A-MEXP-192:RP11-440I9"
"2318",12,53112659,"R:A-MEXP-192:RP11-316I19"
"2319",12,53153817,"R:A-MEXP-192:RP11-426E10"
"2320",12,53194975,"R:A-MEXP-192:RP11-352C23"
"2321",12,54432931,"R:A-MEXP-192:RP11-559I11"
"2322",12,54436921,"R:A-MEXP-192:RP11-493G20"
"2323",12,55135192,"R:A-MEXP-192:RP11-430I7"
"2324",12,55249692,"R:A-MEXP-192:RP11-369C14"
"2325",12,55277305,"R:A-MEXP-192:RP11-365F4"
"2326",12,56286136,"R:A-MEXP-192:RP11-571M6"
"2327",12,56286191,"R:A-MEXP-192:RP11-527A23"
"2328",12,56373197,"R:A-MEXP-192:RP11-534N15"
"2329",12,56373227,"R:A-MEXP-192:RP11-534M15"
"2330",12,58299558,"R:A-MEXP-192:RP11-291G19"
"2331",12,58405330,"R:A-MEXP-192:RP11-314J23"
"2332",12,58461523,"R:A-MEXP-192:RP11-310B20"
"2333",12,61258968,"R:A-MEXP-192:RP11-_SEQ_MOVED_323I4"
"2334",12,61324147,"R:A-MEXP-192:RP11-426K5"
"2335",12,63545703,"R:A-MEXP-192:RP11-405L24"
"2336",12,63558524,"R:A-MEXP-192:RP11-290I16"
"2337",12,64794163,"R:A-MEXP-192:RP11-293H23"
"2338",12,67926203,"R:A-MEXP-192:RP11-426B12"
"2339",12,69075210,"R:A-MEXP-192:RP11-299M12"
"2340",12,69075272,"R:A-MEXP-192:RP11-414M13"
"2341",12,69144989,"R:A-MEXP-192:RP11-357J1"
"2342",12,70308304,"R:A-MEXP-192:RP11-485H9"
"2343",12,71211765,"R:A-MEXP-192:RP11-496N19"
"2344",12,72604712,"R:A-MEXP-192:CTB-185C18"
"2345",12,73091504,"R:A-MEXP-192:RP11-451L11"
"2346",12,73118540,"R:A-MEXP-192:RP11-564N18"
"2347",12,73729773,"R:A-MEXP-192:RP11-452F13"
"2348",12,73866790,"R:A-MEXP-192:RP11-518G2"
"2349",12,74109798,"R:A-MEXP-192:RP11-394M14"
"2350",12,76532166,"R:A-MEXP-192:RP11-512D7"
"2351",12,80140378,"R:A-MEXP-192:RP11-419L8"
"2352",12,80227944,"R:A-MEXP-192:RP11-484E1"
"2353",12,80298219,"R:A-MEXP-192:RP11-435K15"
"2354",12,83643539,"R:A-MEXP-192:RP11-322A1"
"2355",12,83757376,"R:A-MEXP-192:RP11-303O23"
"2356",12,83891232,"R:A-MEXP-192:RP11-_SEQ_MOVED_326P6"
"2357",12,84803513,"R:A-MEXP-192:RP11-328P8"
"2358",12,86921346,"R:A-MEXP-192:RP11-315G6"
"2359",12,86928744,"R:A-MEXP-192:RP11-306C14"
"2360",12,86945345,"R:A-MEXP-192:RP11-298C22"
"2361",12,88128636,"R:A-MEXP-192:RP11-402N3"
"2362",12,88244310,"R:A-MEXP-192:RP11-401H18"
"2363",12,88801899,"R:A-MEXP-192:RP11-447M19"
"2364",12,89923882,"R:A-MEXP-192:RP11-424L20"
"2365",12,93024516,"R:A-MEXP-192:RP11-318I9"
"2366",12,93065765,"R:A-MEXP-192:RP11-346K18"
"2367",12,93792785,"R:A-MEXP-192:RP11-372G13"
"2368",12,93819810,"R:A-MEXP-192:RP11-293F2"
"2369",12,94699655,"R:A-MEXP-192:RP11-389G12"
"2370",12,94705546,"R:A-MEXP-192:RP11-370G5"
"2371",12,94868908,"R:A-MEXP-192:RP11-414M5"
"2372",12,95899076,"R:A-MEXP-192:RP11-534P6"
"2373",12,95901215,"R:A-MEXP-192:RP11-436E4"
"2374",12,95903583,"R:A-MEXP-192:RP11-464F6"
"2375",12,97431669,"R:A-MEXP-192:RP11-465F5"
"2376",12,97565114,"R:A-MEXP-192:RP11-324C7"
"2377",12,99176270,"R:A-MEXP-192:RP11-335L11"
"2378",12,99433208,"R:A-MEXP-192:RP11-528L21"
"2379",12,99520929,"R:A-MEXP-192:RP11-445F22"
"2380",12,102500180,"R:A-MEXP-192:RP11-511G3"
"2381",12,102604575,"R:A-MEXP-192:RP11-514N11"
"2382",12,102746977,"R:A-MEXP-192:RP11-503N7"
"2383",12,102814486,"R:A-MEXP-192:RP11-558D14"
"2384",12,102819671,"R:A-MEXP-192:RP11-490H24"
"2385",12,102846989,"R:A-MEXP-192:RP11-570K16"
"2386",12,103197972,"R:A-MEXP-192:RP11-533J22"
"2387",12,103245675,"R:A-MEXP-192:RP11-505J3"
"2388",12,103528650,"R:A-MEXP-192:RP11-415D21"
"2389",12,103544549,"R:A-MEXP-192:RP11-419A23"
"2390",12,103973939,"R:A-MEXP-192:RP11-554N18"
"2391",12,104065176,"R:A-MEXP-192:RP11-512N11"
"2392",12,106541518,"R:A-MEXP-192:RP11-345G10"
"2393",12,106629115,"R:A-MEXP-192:RP11-293C15"
"2394",12,108375194,"R:A-MEXP-192:RP11-289A21"
"2395",12,108694084,"R:A-MEXP-192:RP11-319B22"
"2396",12,108830346,"R:A-MEXP-192:RP11-390N15"
"2397",12,110816590,"R:A-MEXP-192:RP11-378A20"
"2398",12,110831854,"R:A-MEXP-192:RP11-363G14"
"2399",12,111198541,"R:A-MEXP-192:RP11-421J14"
"2400",12,111271457,"R:A-MEXP-192:RP11-310K7"
"2401",12,112151535,"R:A-MEXP-192:RP11-303O9"
"2402",12,112198981,"R:A-MEXP-192:RP11-305C13"
"2403",12,114901327,"R:A-MEXP-192:RP11-392B15"
"2404",12,116799470,"R:A-MEXP-192:RP11-303P10"
"2405",12,117008325,"R:A-MEXP-192:RP11-385C6"
"2406",12,119011789,"R:A-MEXP-192:RP11-_SEQ_MOVED_1043D03"
"2407",12,119481933,"R:A-MEXP-192:RP11-379E9"
"2408",12,121153001,"R:A-MEXP-192:RP11-568C23"
"2409",12,121153003,"R:A-MEXP-192:RP11-512M8"
"2410",12,121527209,"R:A-MEXP-192:RP11-569P4"
"2411",12,121620575,"R:A-MEXP-192:RP11-496B17"
"2412",12,124865435,"R:A-MEXP-192:RP11-294N4"
"2413",12,125229589,"R:A-MEXP-192:RP11-329N7"
"2414",12,125370331,"R:A-MEXP-192:RP11-360P13"
"2415",12,129301042,"R:A-MEXP-192:RP11-572P10"
"2416",12,129318943,"R:A-MEXP-192:RP11-_SEQ_MOVED_515A6"
"2417",12,129406286,"R:A-MEXP-192:RP11-452K24"
"2418",12,131178483,"R:A-MEXP-192:RP11-375D22"
"2419",12,131615880,"R:A-MEXP-192:RP11-503G7"
"2420",12,131772012,"R:A-MEXP-192:RP11-497J1"
"2421",12,132134736,"R:A-MEXP-192:RP11-386I8"
"2422",12,132136750,"R:A-MEXP-192:RP11-452D11"
"2423",12,132190503,"R:A-MEXP-192:RP11-492L13"
"2424",13,18327737,"R:A-MEXP-192:RP11-417J8"
"2425",13,18740026,"R:A-MEXP-192:RP11-_SEQ_MOVED_304L17"
"2426",13,19137237,"R:A-MEXP-192:RP11-523H24"
"2427",13,20004728,"R:A-MEXP-192:RP11-408K5"
"2428",13,20122889,"R:A-MEXP-192:RP11-311K23"
"2429",13,20221536,"R:A-MEXP-192:RP11-351F24"
"2430",13,20221725,"R:A-MEXP-192:RP11-397H10"
"2431",13,20401845,"R:A-MEXP-192:RP11-539J14"
"2432",13,20581965,"R:A-MEXP-192:RP11-385M5"
"2433",13,20620096,"R:A-MEXP-192:RP11-430L20"
"2434",13,20765630,"R:A-MEXP-192:RP11-548K2"
"2435",13,20781179,"R:A-MEXP-192:RP11-463M3"
"2436",13,20810357,"R:A-MEXP-192:RP11-455B11"
"2437",13,20997842,"R:A-MEXP-192:RP11-436L5"
"2438",13,21016803,"R:A-MEXP-192:RP11-532C20"
"2439",13,23085488,"R:A-MEXP-192:RP11-355O23"
"2440",13,23132241,"R:A-MEXP-192:RP11-315F10"
"2441",13,23147785,"R:A-MEXP-192:RP11-294L3"
"2442",13,23752625,"R:A-MEXP-192:RP11-422D12"
"2443",13,23756421,"R:A-MEXP-192:RP11-521E7"
"2444",13,23850473,"R:A-MEXP-192:RP11-297G1"
"2445",13,23903574,"R:A-MEXP-192:RP11-319F10"
"2446",13,24434485,"R:A-MEXP-192:RP11-455G7"
"2447",13,24475709,"R:A-MEXP-192:RP11-458I4"
"2448",13,24633824,"R:A-MEXP-192:RP11-447C8"
"2449",13,25490664,"R:A-MEXP-192:RP11-343K17"
"2450",13,25494361,"R:A-MEXP-192:RP11-398O19"
"2451",13,25497090,"R:A-MEXP-192:RP11-401J7"
"2452",13,26764584,"R:A-MEXP-192:RP11-336H17"
"2453",13,26845662,"R:A-MEXP-192:RP11-340K14"
"2454",13,26869615,"R:A-MEXP-192:RP11-387I6"
"2455",13,26877363,"R:A-MEXP-192:RP11-440J23"
"2456",13,26907088,"R:A-MEXP-192:RP11-512K14"
"2457",13,27732099,"R:A-MEXP-192:RP11-572I2"
"2458",13,27767120,"R:A-MEXP-192:RP11-550D13"
"2459",13,28928889,"R:A-MEXP-192:RP11-470H10"
"2460",13,29317338,"R:A-MEXP-192:RP11-1005H13"
"2461",13,30626451,"R:A-MEXP-192:RP11-478K20"
"2462",13,30663826,"R:A-MEXP-192:RP11-473H7"
"2463",13,30699592,"R:A-MEXP-192:RP11-456L7"
"2464",13,30803358,"R:A-MEXP-192:RP11-555K3"
"2465",13,31610838,"R:A-MEXP-192:RP11-396K2"
"2466",13,31659345,"R:A-MEXP-192:RP11-333C1"
"2467",13,31749882,"R:A-MEXP-192:RP11-318E7"
"2468",13,31928681,"R:A-MEXP-192:RP11-406J5"
"2469",13,32574537,"R:A-MEXP-192:RP11-530H14"
"2470",13,35251851,"R:A-MEXP-192:RP11-365M7"
"2471",13,35422772,"R:A-MEXP-192:RP11-347B13"
"2472",13,35632922,"R:A-MEXP-192:RP11-419N5"
"2473",13,40468332,"R:A-MEXP-192:RP11-403C7"
"2474",13,44458465,"R:A-MEXP-192:RP11-469C22"
"2475",13,44504247,"R:A-MEXP-192:RP11-454J1"
"2476",13,44625801,"R:A-MEXP-192:RP11-499I11"
"2477",13,45425453,"R:A-MEXP-192:RP11-484B12"
"2478",13,45525333,"R:A-MEXP-192:RP11-459O5"
"2479",13,45555245,"R:A-MEXP-192:RP11-445I13"
"2480",13,46104563,"R:A-MEXP-192:RP11-420O10"
"2481",13,46133273,"R:A-MEXP-192:RP11-309N3"
"2482",13,52183618,"R:A-MEXP-192:RP11-431O22"
"2483",13,56981033,"R:A-MEXP-192:RP11-493O13"
"2484",13,59598722,"R:A-MEXP-192:RP11-430I3"
"2485",13,60719181,"R:A-MEXP-192:RP11-310K10"
"2486",13,60770185,"R:A-MEXP-192:RP11-396O21"
"2487",13,60770248,"R:A-MEXP-192:RP11-432J3"
"2488",13,60785575,"R:A-MEXP-192:RP11-509O24"
"2489",13,60881925,"R:A-MEXP-192:RP11-321M19"
"2490",13,61728343,"R:A-MEXP-192:RP11-454C2"
"2491",13,61729488,"R:A-MEXP-192:RP11-321J7"
"2492",13,61745578,"R:A-MEXP-192:RP11-316P18"
"2493",13,61795902,"R:A-MEXP-192:RP11-311H17"
"2494",13,73122956,"R:A-MEXP-192:RP11-309H9"
"2495",13,75065782,"R:A-MEXP-192:RP11-561E21"
"2496",13,75100884,"R:A-MEXP-192:RP11-501D14"
"2497",13,76201583,"R:A-MEXP-192:RP11-298G13"
"2498",13,76327243,"R:A-MEXP-192:RP11-316D13"
"2499",13,76353276,"R:A-MEXP-192:RP11-490K2"
"2500",13,76353628,"R:A-MEXP-192:RP11-311H11"
"2501",13,76478595,"R:A-MEXP-192:RP11-453P22"
"2502",13,77114019,"R:A-MEXP-192:RP11-408O13"
"2503",13,77235941,"R:A-MEXP-192:RP11-431L2"
"2504",13,78745608,"R:A-MEXP-192:RP11-524C15"
"2505",13,78791793,"R:A-MEXP-192:RP11-556C22"
"2506",13,79465717,"R:A-MEXP-192:RP11-565K10"
"2507",13,79511558,"R:A-MEXP-192:RP11-478F4"
"2508",13,79636659,"R:A-MEXP-192:RP11-437D11"
"2509",13,79637352,"R:A-MEXP-192:RP11-439O11"
"2510",13,82302433,"R:A-MEXP-192:RP11-571O7"
"2511",13,85215055,"R:A-MEXP-192:RP11-398A22"
"2512",13,85228265,"R:A-MEXP-192:RP11-292L3"
"2513",13,90923090,"R:A-MEXP-192:RP11-328H1"
"2514",13,91260390,"R:A-MEXP-192:RP11-321H7"
"2515",13,97286251,"R:A-MEXP-192:RP11-338F24"
"2516",13,97805181,"R:A-MEXP-192:RP11-401D21"
"2517",13,101003369,"R:A-MEXP-192:RP11-421L5"
"2518",13,101005612,"R:A-MEXP-192:RP11-421N5"
"2519",13,101007856,"R:A-MEXP-192:RP11-387B8"
"2520",13,101118196,"R:A-MEXP-192:RP11-397O8"
"2521",13,102147121,"R:A-MEXP-192:RP11-341E23"
"2522",13,102670706,"R:A-MEXP-192:RP11-505K11"
"2523",13,105166527,"R:A-MEXP-192:RP11-502P11"
"2524",13,105240155,"R:A-MEXP-192:RP11-492C16"
"2525",13,105985203,"R:A-MEXP-192:RP11-297I6"
"2526",13,106020514,"R:A-MEXP-192:RP11-329K5"
"2527",13,109110608,"R:A-MEXP-192:RP11-496P7"
"2528",13,109204191,"R:A-MEXP-192:RP11-515O16"
"2529",13,110343950,"R:A-MEXP-192:RP11-520D2"
"2530",13,110344533,"R:A-MEXP-192:RP11-492O10"
"2531",13,112314627,"R:A-MEXP-192:RP11-375A8"
"2532",13,113764668,"R:A-MEXP-192:RP11-330H4"
"2533",13,113930806,"R:A-MEXP-192:RP11-569D9"
"2534",13,113930819,"R:A-MEXP-192:RP11-_SEQ_MOVED_304G20"
"2535",13,113958232,"R:A-MEXP-192:RP11-450H16"
"2536",14,19884008,"R:A-MEXP-192:RP11-332N6"
"2537",14,19886092,"R:A-MEXP-192:RP11-324B11_1"
"2538",14,20755204,"R:A-MEXP-192:RP11-340M24"
"2539",14,21059068,"R:A-MEXP-192:RP11-566I2"
"2540",14,23758169,"R:A-MEXP-192:RP11-368G9"
"2541",14,25531974,"R:A-MEXP-192:RP11-303G24"
"2542",14,25643021,"R:A-MEXP-192:RP11-380F24"
"2543",14,26116522,"R:A-MEXP-192:RP11-483C6"
"2544",14,27803946,"R:A-MEXP-192:RP11-543N9"
"2545",14,28056418,"R:A-MEXP-192:RP11-529E4"
"2546",14,28308890,"R:A-MEXP-192:RP11-383L7"
"2547",14,29256311,"R:A-MEXP-192:RP11-419C10"
"2548",14,29297822,"R:A-MEXP-192:RP11-369O9"
"2549",14,29331704,"R:A-MEXP-192:RP11-376E16"
"2550",14,30158282,"R:A-MEXP-192:RP11-559L22"
"2551",14,30416622,"R:A-MEXP-192:RP11-426H12"
"2552",14,30428637,"R:A-MEXP-192:RP11-341O9"
"2553",14,32770542,"R:A-MEXP-192:RP11-557O15"
"2554",14,32888263,"R:A-MEXP-192:RP11-494N16"
"2555",14,33007891,"R:A-MEXP-192:RP11-492D9"
"2556",14,34080477,"R:A-MEXP-192:RP11-433O19"
"2557",14,34672416,"R:A-MEXP-192:RP11-453D5"
"2558",14,34791007,"R:A-MEXP-192:RP11-569I1"
"2559",14,34876420,"R:A-MEXP-192:RP11-521G1"
"2560",14,35489336,"R:A-MEXP-192:RP11-465B6"
"2561",14,35908722,"R:A-MEXP-192:RP11-467P3"
"2562",14,36055377,"R:A-MEXP-192:RP11-493D16"
"2563",14,37254921,"R:A-MEXP-192:RP11-458A21"
"2564",14,38454466,"R:A-MEXP-192:RP11-356G17"
"2565",14,38456534,"R:A-MEXP-192:RP11-323K11"
"2566",14,38509568,"R:A-MEXP-192:RP11-305B23"
"2567",14,42832271,"R:A-MEXP-192:RP11-435L2"
"2568",14,42839453,"R:A-MEXP-192:RP11-490K23"
"2569",14,44679766,"R:A-MEXP-192:RP11-453F20"
"2570",14,44746047,"R:A-MEXP-192:RP11-467E15"
"2571",14,46965857,"R:A-MEXP-192:RP11-381E9"
"2572",14,46999937,"R:A-MEXP-192:RP11-321F3"
"2573",14,47089795,"R:A-MEXP-192:RP11-328I11"
"2574",14,47120114,"R:A-MEXP-192:RP11-413H18"
"2575",14,47172621,"R:A-MEXP-192:RP11-430L7"
"2576",14,47176667,"R:A-MEXP-192:RP11-359I15"
"2577",14,47186785,"R:A-MEXP-192:RP11-315M16"
"2578",14,47207525,"R:A-MEXP-192:RP11-328G10"
"2579",14,50154661,"R:A-MEXP-192:RP11-379K10"
"2580",14,50344292,"R:A-MEXP-192:RP11-368A1"
"2581",14,50456535,"R:A-MEXP-192:RP11-416J15"
"2582",14,54251687,"R:A-MEXP-192:RP11-312M17"
"2583",14,55773348,"R:A-MEXP-192:RP11-571D4"
"2584",14,57445646,"R:A-MEXP-192:RP11-571J17"
"2585",14,58301167,"R:A-MEXP-192:RP11-353G11"
"2586",14,60286132,"R:A-MEXP-192:RP11-471N20"
"2587",14,61022999,"R:A-MEXP-192:RP11-436G5"
"2588",14,61087183,"R:A-MEXP-192:RP11-510M5"
"2589",14,62884537,"R:A-MEXP-192:RP11-445J13"
"2590",14,66806280,"R:A-MEXP-192:RP11-305I24"
"2591",14,66820766,"R:A-MEXP-192:RP11-418B18"
"2592",14,66820783,"R:A-MEXP-192:RP11-313C5"
"2593",14,66869153,"R:A-MEXP-192:RP11-336P9"
"2594",14,67006739,"R:A-MEXP-192:RP11-467C10"
"2595",14,69758860,"R:A-MEXP-192:RP11-448I10"
"2596",14,69906320,"R:A-MEXP-192:RP11-482P13"
"2597",14,71529815,"R:A-MEXP-192:RP11-325N20"
"2598",14,71586214,"R:A-MEXP-192:RP11-392D21"
"2599",14,72024162,"R:A-MEXP-192:RP11-312M22"
"2600",14,72026411,"R:A-MEXP-192:RP11-389J7"
"2601",14,72027126,"R:A-MEXP-192:RP11-361N7"
"2602",14,72085470,"R:A-MEXP-192:RP11-289P13"
"2603",14,72485312,"R:A-MEXP-192:RP11-435K23"
"2604",14,72618501,"R:A-MEXP-192:RP11-534K4"
"2605",14,72662220,"R:A-MEXP-192:RP11-420G24"
"2606",14,73942354,"R:A-MEXP-192:RP11-382O4"
"2607",14,74381647,"R:A-MEXP-192:RP11-386A11"
"2608",14,74386054,"R:A-MEXP-192:RP11-316E14"
"2609",14,74675321,"R:A-MEXP-192:RP11-307H18"
"2610",14,75023880,"R:A-MEXP-192:RP11-507E23"
"2611",14,75186994,"R:A-MEXP-192:RP11-457I1"
"2612",14,76653299,"R:A-MEXP-192:RP11-463C8"
"2613",14,76705679,"R:A-MEXP-192:RP11-463G17"
"2614",14,76749117,"R:A-MEXP-192:RP11-493G17"
"2615",14,76811846,"R:A-MEXP-192:RP11-530A17"
"2616",14,76933501,"R:A-MEXP-192:RP11-501I4"
"2617",14,77010489,"R:A-MEXP-192:RP11-522M8"
"2618",14,79340661,"R:A-MEXP-192:RP11-475O3"
"2619",14,79340662,"R:A-MEXP-192:RP11-526N18"
"2620",14,79348700,"R:A-MEXP-192:RP11-439H16"
"2621",14,79398240,"R:A-MEXP-192:RP11-505N8"
"2622",14,80546159,"R:A-MEXP-192:RP11-477M24"
"2623",14,80615304,"R:A-MEXP-192:RP11-491J5"
"2624",14,80849081,"R:A-MEXP-192:RP11-525O15"
"2625",14,80859509,"R:A-MEXP-192:RP11-537C5"
"2626",14,80866309,"R:A-MEXP-192:RP11-463C18"
"2627",14,80866514,"R:A-MEXP-192:RP11-463A19"
"2628",14,85025861,"R:A-MEXP-192:RP11-525N11"
"2629",14,86413243,"R:A-MEXP-192:RP11-315O21"
"2630",14,86843252,"R:A-MEXP-192:RP11-515B5"
"2631",14,86896798,"R:A-MEXP-192:RP11-540L7"
"2632",14,86982617,"R:A-MEXP-192:RP11-477I23"
"2633",14,87595578,"R:A-MEXP-192:RP11-327L24"
"2634",14,87671754,"R:A-MEXP-192:RP11-340A6"
"2635",14,87866106,"R:A-MEXP-192:RP11-359H2"
"2636",14,87880275,"R:A-MEXP-192:RP11-412C23"
"2637",14,87974157,"R:A-MEXP-192:RP11-388F7"
"2638",14,89721028,"R:A-MEXP-192:RP11-439L12"
"2639",14,90594880,"R:A-MEXP-192:RP11-438G21"
"2640",14,91348900,"R:A-MEXP-192:RP11-294E11"
"2641",14,91348945,"R:A-MEXP-192:RP11-294G11"
"2642",14,91389710,"R:A-MEXP-192:RP11-353N19"
"2643",14,91396839,"R:A-MEXP-192:RP11-384N24"
"2644",14,91458551,"R:A-MEXP-192:RP11-337C24"
"2645",14,91654384,"R:A-MEXP-192:RP11-372P2"
"2646",14,91726133,"R:A-MEXP-192:RP11-_SEQ_MOVED_508G19"
"2647",14,92327621,"R:A-MEXP-192:RP11-374H13"
"2648",14,92386290,"R:A-MEXP-192:RP11-475H13"
"2649",14,92460987,"R:A-MEXP-192:RP11-_SEQ_MOVED_473L5"
"2650",14,93699417,"R:A-MEXP-192:RP11-357C8"
"2651",14,93733360,"R:A-MEXP-192:RP11-304M6"
"2652",14,93739317,"R:A-MEXP-192:RP11-319K10"
"2653",14,93793885,"R:A-MEXP-192:RP11-432I18"
"2654",14,93800818,"R:A-MEXP-192:RP11-300N18"
"2655",14,93840341,"R:A-MEXP-192:RP11-303J18"
"2656",14,94626072,"R:A-MEXP-192:RP11-318P11"
"2657",14,95322714,"R:A-MEXP-192:RP11-483K13"
"2658",14,95461489,"R:A-MEXP-192:RP11-514O9"
"2659",14,98699317,"R:A-MEXP-192:RP11-431B1"
"2660",14,101400259,"R:A-MEXP-192:RP11-502A24_1"
"2661",14,101793742,"R:A-MEXP-192:RP11-356L8"
"2662",14,101884410,"R:A-MEXP-192:RP11-332G5"
"2663",14,102037963,"R:A-MEXP-192:RP11-454A5"
"2664",14,102984202,"R:A-MEXP-192:RP11-454M12"
"2665",14,104781175,"R:A-MEXP-192:RP11-435F10"
"2666",14,104788121,"R:A-MEXP-192:RP11-506A24"
"2667",15,20523626,"R:A-MEXP-192:RP11-452H4"
"2668",15,20524663,"R:A-MEXP-192:RP11-307C10"
"2669",15,20594822,"R:A-MEXP-192:RP11-430A24"
"2670",15,21438846,"R:A-MEXP-192:RP11-373J1"
"2671",15,21481915,"R:A-MEXP-192:RP11-395L5"
"2672",15,22911484,"R:A-MEXP-192:RP11-402H18"
"2673",15,23084720,"R:A-MEXP-192:RP11-340H7"
"2674",15,23337054,"R:A-MEXP-192:RP11-339C21"
"2675",15,23347124,"R:A-MEXP-192:RP11-345J19"
"2676",15,23474982,"R:A-MEXP-192:RP11-354I2"
"2677",15,24155975,"R:A-MEXP-192:RP11-345N11"
"2678",15,24182963,"R:A-MEXP-192:RP11-313D22"
"2679",15,24307673,"R:A-MEXP-192:RP11-387F5_1"
"2680",15,24332822,"R:A-MEXP-192:RP11-388I7_1"
"2681",15,24378758,"R:A-MEXP-192:RP11-395N13"
"2682",15,24439060,"R:A-MEXP-192:RP11-417L1"
"2683",15,24439898,"R:A-MEXP-192:RP11-299F22"
"2684",15,25524049,"R:A-MEXP-192:RP11-393M15"
"2685",15,25650967,"R:A-MEXP-192:RP11-390P7"
"2686",15,27651710,"R:A-MEXP-192:RP11-365F6"
"2687",15,28777295,"R:A-MEXP-192:RP11-431D16"
"2688",15,28869060,"R:A-MEXP-192:RP11-438M3"
"2689",15,28918524,"R:A-MEXP-192:RP11-303I17"
"2690",15,29018439,"R:A-MEXP-192:RP11-373P15"
"2691",15,29022388,"R:A-MEXP-192:RP11-493O10"
"2692",15,29553650,"R:A-MEXP-192:RP11-414N15"
"2693",15,30649245,"R:A-MEXP-192:RP11-399P21"
"2694",15,30654126,"R:A-MEXP-192:RP11-420B6"
"2695",15,30776252,"R:A-MEXP-192:RP11-354D3"
"2696",15,31918690,"R:A-MEXP-192:RP11-414O17"
"2697",15,31924430,"R:A-MEXP-192:RP11-314D11"
"2698",15,32034511,"R:A-MEXP-192:RP11-347I18"
"2699",15,32068597,"R:A-MEXP-192:RP11-370D19"
"2700",15,32516414,"R:A-MEXP-192:RP11-438P7"
"2701",15,32628102,"R:A-MEXP-192:RP11-507K20"
"2702",15,33148257,"R:A-MEXP-192:RP11-462A2"
"2703",15,33165505,"R:A-MEXP-192:RP11-456C2"
"2704",15,33256600,"R:A-MEXP-192:RP11-482G8"
"2705",15,33285809,"R:A-MEXP-192:RP11-478L8"
"2706",15,33309437,"R:A-MEXP-192:RP11-465B2"
"2707",15,33351181,"R:A-MEXP-192:RP11-466L9"
"2708",15,33375116,"R:A-MEXP-192:RP11-496F9"
